N	P	M	v0	beta	num_steps
20	60	48	2.000000e-01	7.000000e-01	100000
i	V_beta	h^2	Acc.
91414	2.242530e+01	1.718903e+05	1
91415	2.242530e+01	1.687473e+05	0
91416	2.266735e+01	1.747981e+05	1
91417	2.301050e+01	1.774330e+05	1
91418	2.289071e+01	1.733892e+05	1
91419	2.278808e+01	1.769692e+05	1
91420	2.274440e+01	1.691933e+05	1
91421	2.278952e+01	1.731109e+05	1
91422	2.256038e+01	1.742293e+05	1
91423	2.233142e+01	1.724883e+05	1
91424	2.255463e+01	1.635610e+05	1
91425	2.252788e+01	1.666804e+05	1
91426	2.252788e+01	1.742391e+05	0
91427	2.217539e+01	1.725381e+05	1
91428	2.216607e+01	1.788506e+05	1
91429	2.252145e+01	1.663463e+05	1
91430	2.235985e+01	1.751838e+05	1
91431	2.230508e+01	1.723197e+05	1
91432	2.258284e+01	1.743895e+05	1
91433	2.258284e+01	1.705173e+05	0
91434	2.247502e+01	1.660419e+05	1
91435	2.211129e+01	1.643042e+05	1
91436	2.202795e+01	1.723317e+05	1
91437	2.213276e+01	1.701626e+05	1
91438	2.212686e+01	1.724522e+05	1
91439	2.253422e+01	1.671748e+05	1
91440	2.273308e+01	1.736275e+05	1
91441	2.301105e+01	1.808315e+05	1
91442	2.318127e+01	1.778029e+05	1
91443	2.378807e+01	1.753560e+05	1
91444	2.343803e+01	1.713943e+05	1
91445	2.360419e+01	1.711751e+05	1
91446	2.372308e+01	1.772410e+05	1
91447	2.396012e+01	1.711262e+05	1
91448	2.425971e+01	1.607274e+05	1
91449	2.392989e+01	1.704898e+05	1
91450	2.403151e+01	1.626795e+05	1
91451	2.386191e+01	1.657764e+05	1
91452	2.363433e+01	1.662836e+05	1
91453	2.368206e+01	1.712447e+05	1
91454	2.360785e+01	1.724834e+05	1
91455	2.321578e+01	1.688559e+05	1
91456	2.321578e+01	1.664249e+05	0
91457	2.342908e+01	1.658395e+05	1
91458	2.341825e+01	1.674488e+05	1
91459	2.357266e+01	1.610340e+05	1
91460	2.337924e+01	1.673080e+05	1
91461	2.338163e+01	1.648114e+05	1
91462	2.298906e+01	1.684823e+05	1
91463	2.304736e+01	1.739930e+05	1
91464	2.319245e+01	1.695536e+05	1
91465	2.319245e+01	1.715833e+05	0
91466	2.319245e+01	1.766255e+05	0
91467	2.316059e+01	1.668552e+05	1
91468	2.316059e+01	1.758358e+05	0
91469	2.308939e+01	1.680914e+05	1
91470	2.281904e+01	1.700424e+05	1
91471	2.304701e+01	1.680902e+05	1
91472	2.312616e+01	1.681888e+05	1
91473	2.312616e+01	1.693239e+05	0
91474	2.292841e+01	1.725648e+05	1
91475	2.323577e+01	1.698944e+05	1
91476	2.284300e+01	1.759071e+05	1
91477	2.312482e+01	1.675508e+05	1
91478	2.312643e+01	1.650852e+05	1
91479	2.312643e+01	1.683931e+05	0
91480	2.312643e+01	1.774175e+05	0
91481	2.312643e+01	1.763576e+05	0
91482	2.304598e+01	1.705551e+05	1
91483	2.318238e+01	1.760359e+05	1
91484	2.306272e+01	1.725275e+05	1
91485	2.285782e+01	1.686458e+05	1
91486	2.272235e+01	1.787883e+05	1
91487	2.288153e+01	1.670155e+05	1
91488	2.288153e+01	1.766874e+05	0
91489	2.299209e+01	1.738128e+05	1
91490	2.321135e+01	1.678091e+05	1
91491	2.297040e+01	1.706163e+05	1
91492	2.317967e+01	1.751395e+05	1
91493	2.327786e+01	1.691908e+05	1
91494	2.288701e+01	1.764425e+05	1
91495	2.288701e+01	1.739367e+05	0
91496	2.288701e+01	1.795125e+05	0
91497	2.317648e+01	1.726741e+05	1
91498	2.317602e+01	1.647001e+05	1
91499	2.286241e+01	1.729313e+05	1
91500	2.317563e+01	1.728259e+05	1
91501	2.342587e+01	1.869713e+05	1
91502	2.355469e+01	1.767242e+05	1
91503	2.353034e+01	1.699168e+05	1
91504	2.379246e+01	1.782392e+05	1
91505	2.354852e+01	1.771764e+05	1
91506	2.372813e+01	1.797852e+05	1
91507	2.367374e+01	1.722478e+05	1
91508	2.409750e+01	1.772676e+05	1
91509	2.409750e+01	1.671250e+05	0
91510	2.409750e+01	1.761734e+05	0
91511	2.409750e+01	1.718926e+05	0
91512	2.392623e+01	1.758856e+05	1
91513	2.433346e+01	1.760762e+05	1
91514	2.433346e+01	1.825583e+05	0
91515	2.436554e+01	1.832601e+05	1
91516	2.436554e+01	1.799032e+05	0
91517	2.436554e+01	1.897521e+05	0
91518	2.423759e+01	1.761669e+05	1
91519	2.459961e+01	1.790130e+05	1
91520	2.465320e+01	1.745105e+05	1
91521	2.505964e+01	1.794073e+05	1
91522	2.493636e+01	1.729413e+05	1
91523	2.495165e+01	1.777187e+05	1
91524	2.527156e+01	1.770986e+05	1
91525	2.599257e+01	1.862875e+05	1
91526	2.610859e+01	1.767008e+05	1
91527	2.619156e+01	1.795284e+05	1
91528	2.584263e+01	1.727219e+05	1
91529	2.598525e+01	1.821751e+05	1
91530	2.598525e+01	1.908066e+05	0
91531	2.602503e+01	1.753184e+05	1
91532	2.613252e+01	1.704448e+05	1
91533	2.613252e+01	1.835423e+05	0
91534	2.603156e+01	1.817188e+05	1
91535	2.603156e+01	1.887099e+05	0
91536	2.603156e+01	1.747734e+05	0
91537	2.607114e+01	1.709289e+05	1
91538	2.632457e+01	1.887740e+05	1
91539	2.689827e+01	1.778256e+05	1
91540	2.702154e+01	1.805199e+05	1
91541	2.725609e+01	1.850392e+05	1
91542	2.759045e+01	1.765153e+05	1
91543	2.778510e+01	1.843323e+05	1
91544	2.772142e+01	1.783103e+05	1
91545	2.766579e+01	1.704879e+05	1
91546	2.728813e+01	1.708379e+05	1
91547	2.728813e+01	1.883286e+05	0
91548	2.728813e+01	1.865331e+05	0
91549	2.710253e+01	1.707131e+05	1
91550	2.710253e+01	1.880374e+05	0
91551	2.713492e+01	1.796856e+05	1
91552	2.719269e+01	1.755442e+05	1
91553	2.685044e+01	1.755931e+05	1
91554	2.726221e+01	1.772454e+05	1
91555	2.726221e+01	1.758302e+05	0
91556	2.726221e+01	1.795651e+05	0
91557	2.729219e+01	1.658377e+05	1
91558	2.693685e+01	1.811833e+05	1
91559	2.670894e+01	1.722995e+05	1
91560	2.631441e+01	1.747335e+05	1
91561	2.639853e+01	1.841991e+05	1
91562	2.645490e+01	1.743948e+05	1
91563	2.621229e+01	1.790702e+05	1
91564	2.635781e+01	1.818820e+05	1
91565	2.635781e+01	1.737669e+05	0
91566	2.634579e+01	1.706242e+05	1
91567	2.643346e+01	1.814068e+05	1
91568	2.642915e+01	1.777111e+05	1
91569	2.642915e+01	1.768543e+05	0
91570	2.642915e+01	1.817150e+05	0
91571	2.658570e+01	1.722299e+05	1
91572	2.664009e+01	1.804518e+05	1
91573	2.619597e+01	1.838543e+05	1
91574	2.619597e+01	1.758999e+05	0
91575	2.611762e+01	1.834943e+05	1
91576	2.597546e+01	1.747582e+05	1
91577	2.582608e+01	1.754615e+05	1
91578	2.566471e+01	1.744291e+05	1
91579	2.567968e+01	1.751371e+05	1
91580	2.565878e+01	1.789849e+05	1
91581	2.565878e+01	1.738899e+05	0
91582	2.565878e+01	1.802636e+05	0
91583	2.550317e+01	1.750240e+05	1
91584	2.564368e+01	1.700938e+05	1
91585	2.588913e+01	1.793260e+05	1
91586	2.560938e+01	1.717197e+05	1
91587	2.564745e+01	1.794965e+05	1
91588	2.576616e+01	1.720778e+05	1
91589	2.583152e+01	1.766087e+05	1
91590	2.587191e+01	1.834252e+05	1
91591	2.589908e+01	1.814960e+05	1
91592	2.589908e+01	1.890731e+05	0
91593	2.589908e+01	1.723274e+05	0
91594	2.589908e+01	1.817406e+05	0
91595	2.600499e+01	1.725708e+05	1
91596	2.577886e+01	1.773377e+05	1
91597	2.616085e+01	1.728325e+05	1
91598	2.598302e+01	1.747493e+05	1
91599	2.660069e+01	1.816417e+05	1
91600	2.664676e+01	1.808432e+05	1
91601	2.664676e+01	1.817473e+05	0
91602	2.664676e+01	1.814068e+05	0
91603	2.678788e+01	1.922844e+05	1
91604	2.661225e+01	1.806417e+05	1
91605	2.661225e+01	1.912258e+05	0
91606	2.658891e+01	1.841627e+05	1
91607	2.683582e+01	1.786108e+05	1
91608	2.714665e+01	1.789069e+05	1
91609	2.678914e+01	1.756974e+05	1
91610	2.616344e+01	1.852023e+05	1
91611	2.578766e+01	1.757183e+05	1
91612	2.578766e+01	1.861922e+05	0
91613	2.628278e+01	1.731326e+05	1
91614	2.610908e+01	1.787232e+05	1
91615	2.599417e+01	1.796618e+05	1
91616	2.590630e+01	1.742509e+05	1
91617	2.590686e+01	1.749277e+05	1
91618	2.590686e+01	1.853312e+05	0
91619	2.576431e+01	1.825903e+05	1
91620	2.567642e+01	1.788407e+05	1
91621	2.553009e+01	1.753494e+05	1
91622	2.596968e+01	1.777141e+05	1
91623	2.590125e+01	1.810756e+05	1
91624	2.632521e+01	1.750011e+05	1
91625	2.625571e+01	1.917352e+05	1
91626	2.648689e+01	1.743768e+05	1
91627	2.661315e+01	1.741941e+05	1
91628	2.609897e+01	1.782093e+05	1
91629	2.577560e+01	1.706684e+05	1
91630	2.577372e+01	1.832432e+05	1
91631	2.568154e+01	1.761384e+05	1
91632	2.596966e+01	1.701488e+05	1
91633	2.580476e+01	1.833567e+05	1
91634	2.571424e+01	1.776198e+05	1
91635	2.555329e+01	1.795716e+05	1
91636	2.555329e+01	1.812346e+05	0
91637	2.578764e+01	1.754086e+05	1
91638	2.585849e+01	1.819573e+05	1
91639	2.545312e+01	1.719004e+05	1
91640	2.524249e+01	1.755096e+05	1
91641	2.556237e+01	1.712189e+05	1
91642	2.577784e+01	1.788802e+05	1
91643	2.539665e+01	1.774897e+05	1
91644	2.575850e+01	1.831593e+05	1
91645	2.559759e+01	1.813514e+05	1
91646	2.571022e+01	1.859893e+05	1
91647	2.571022e+01	1.816947e+05	0
91648	2.568795e+01	1.745592e+05	1
91649	2.544584e+01	1.800539e+05	1
91650	2.544584e+01	1.776069e+05	0
91651	2.466204e+01	1.738420e+05	1
91652	2.466204e+01	1.722118e+05	0
91653	2.466204e+01	1.779468e+05	0
91654	2.466204e+01	1.814508e+05	0
91655	2.450519e+01	1.778141e+05	1
91656	2.450626e+01	1.762808e+05	1
91657	2.485173e+01	1.702612e+05	1
91658	2.498742e+01	1.763684e+05	1
91659	2.500590e+01	1.761564e+05	1
91660	2.500590e+01	1.761154e+05	0
91661	2.501979e+01	1.784281e+05	1
91662	2.492937e+01	1.772468e+05	1
91663	2.492937e+01	1.714596e+05	0
91664	2.438835e+01	1.750402e+05	1
91665	2.438835e+01	1.851977e+05	0
91666	2.459477e+01	1.817803e+05	1
91667	2.445977e+01	1.783209e+05	1
91668	2.428312e+01	1.757769e+05	1
91669	2.428192e+01	1.769083e+05	1
91670	2.403181e+01	1.754762e+05	1
91671	2.403181e+01	1.711707e+05	0
91672	2.429271e+01	1.685305e+05	1
91673	2.366562e+01	1.703534e+05	1
91674	2.393390e+01	1.735275e+05	1
91675	2.384181e+01	1.802401e+05	1
91676	2.391713e+01	1.776935e+05	1
91677	2.396272e+01	1.835132e+05	1
91678	2.390607e+01	1.812680e+05	1
91679	2.379134e+01	1.786232e+05	1
91680	2.379134e+01	1.737335e+05	0
91681	2.373528e+01	1.725238e+05	1
91682	2.377119e+01	1.773071e+05	1
91683	2.338412e+01	1.716460e+05	1
91684	2.292121e+01	1.768832e+05	1
91685	2.282075e+01	1.750039e+05	1
91686	2.282075e+01	1.745724e+05	0
91687	2.282075e+01	1.826094e+05	0
91688	2.294210e+01	1.701265e+05	1
91689	2.294403e+01	1.841315e+05	1
91690	2.313581e+01	1.696886e+05	1
91691	2.342330e+01	1.728405e+05	1
91692	2.346918e+01	1.790674e+05	1
91693	2.339825e+01	1.692451e+05	1
91694	2.323814e+01	1.779552e+05	1
91695	2.274858e+01	1.707082e+05	1
91696	2.295123e+01	1.833691e+05	1
91697	2.306422e+01	1.768126e+05	1
91698	2.317714e+01	1.823386e+05	1
91699	2.329233e+01	1.747308e+05	1
91700	2.299334e+01	1.855011e+05	1
91701	2.292926e+01	1.758417e+05	1
91702	2.281648e+01	1.786599e+05	1
91703	2.281648e+01	1.781217e+05	0
91704	2.283047e+01	1.853960e+05	1
91705	2.299776e+01	1.758688e+05	1
91706	2.305910e+01	1.797254e+05	1
91707	2.298205e+01	1.836685e+05	1
91708	2.287424e+01	1.869733e+05	1
91709	2.287424e+01	1.873372e+05	0
91710	2.323455e+01	1.822002e+05	1
91711	2.334867e+01	1.831255e+05	1
91712	2.338903e+01	1.760962e+05	1
91713	2.351747e+01	1.748865e+05	1
91714	2.349346e+01	1.704650e+05	1
91715	2.349346e+01	1.819423e+05	0
91716	2.369233e+01	1.732786e+05	1
91717	2.375214e+01	1.793349e+05	1
91718	2.375214e+01	1.862626e+05	0
91719	2.384441e+01	1.835817e+05	1
91720	2.384441e+01	1.866436e+05	0
91721	2.366373e+01	1.851450e+05	1
91722	2.391876e+01	1.813186e+05	1
91723	2.363481e+01	1.870932e+05	1
91724	2.363273e+01	1.887713e+05	1
91725	2.361858e+01	1.793617e+05	1
91726	2.354015e+01	1.712484e+05	1
91727	2.375479e+01	1.719449e+05	1
91728	2.356528e+01	1.863212e+05	1
91729	2.326911e+01	1.832733e+05	1
91730	2.326911e+01	1.809163e+05	0
91731	2.309978e+01	1.746074e+05	1
91732	2.326175e+01	1.938377e+05	1
91733	2.313881e+01	1.741632e+05	1
91734	2.318830e+01	1.739587e+05	1
91735	2.356663e+01	1.785808e+05	1
91736	2.335531e+01	1.801301e+05	1
91737	2.347216e+01	1.730603e+05	1
91738	2.355514e+01	1.753983e+05	1
91739	2.376297e+01	1.841815e+05	1
91740	2.376297e+01	1.812403e+05	0
91741	2.367505e+01	1.793716e+05	1
91742	2.377076e+01	1.755259e+05	1
91743	2.360995e+01	1.798880e+05	1
91744	2.358265e+01	1.740522e+05	1
91745	2.354604e+01	1.892251e+05	1
91746	2.361411e+01	1.773262e+05	1
91747	2.380639e+01	1.790887e+05	1
91748	2.383776e+01	1.823972e+05	1
91749	2.337573e+01	1.696579e+05	1
91750	2.337573e+01	1.845983e+05	0
91751	2.345919e+01	1.869069e+05	1
91752	2.377051e+01	1.844867e+05	1
91753	2.339134e+01	1.760570e+05	1
91754	2.343448e+01	1.761468e+05	1
91755	2.298896e+01	1.686509e+05	1
91756	2.307231e+01	1.781387e+05	1
91757	2.294613e+01	1.749543e+05	1
91758	2.255387e+01	1.778402e+05	1
91759	2.238403e+01	1.793145e+05	1
91760	2.238403e+01	1.844991e+05	0
91761	2.229308e+01	1.763267e+05	1
91762	2.215961e+01	1.718247e+05	1
91763	2.217931e+01	1.766889e+05	1
91764	2.199637e+01	1.812711e+05	1
91765	2.196215e+01	1.741600e+05	1
91766	2.248337e+01	1.780529e+05	1
91767	2.268787e+01	1.832686e+05	1
91768	2.237095e+01	1.718880e+05	1
91769	2.237095e+01	1.860338e+05	0
91770	2.308148e+01	1.726336e+05	1
91771	2.308148e+01	1.868911e+05	0
91772	2.333908e+01	1.749976e+05	1
91773	2.333908e+01	1.861185e+05	0
91774	2.361305e+01	1.787305e+05	1
91775	2.361202e+01	1.710570e+05	1
91776	2.361202e+01	1.761159e+05	0
91777	2.335348e+01	1.694994e+05	1
91778	2.330497e+01	1.680129e+05	1
91779	2.330497e+01	1.790545e+05	0
91780	2.356826e+01	1.781510e+05	1
91781	2.356826e+01	1.854647e+05	0
91782	2.377685e+01	1.762654e+05	1
91783	2.377685e+01	1.762375e+05	0
91784	2.395988e+01	1.700462e+05	1
91785	2.381696e+01	1.718974e+05	1
91786	2.325914e+01	1.864760e+05	1
91787	2.325914e+01	1.794207e+05	0
91788	2.383627e+01	1.780381e+05	1
91789	2.383627e+01	1.877340e+05	0
91790	2.373749e+01	1.778779e+05	1
91791	2.359860e+01	1.787887e+05	1
91792	2.359860e+01	1.913361e+05	0
91793	2.347826e+01	1.710171e+05	1
91794	2.347826e+01	1.843930e+05	0
91795	2.328888e+01	1.726960e+05	1
91796	2.323008e+01	1.739755e+05	1
91797	2.294532e+01	1.790724e+05	1
91798	2.280678e+01	1.790415e+05	1
91799	2.242560e+01	1.798822e+05	1
91800	2.251682e+01	1.798008e+05	1
91801	2.280428e+01	1.710101e+05	1
91802	2.243447e+01	1.866382e+05	1
91803	2.242586e+01	1.798860e+05	1
91804	2.242586e+01	1.695418e+05	0
91805	2.263139e+01	1.657617e+05	1
91806	2.263139e+01	1.775032e+05	0
91807	2.247028e+01	1.707350e+05	1
91808	2.246831e+01	1.720287e+05	1
91809	2.267836e+01	1.762873e+05	1
91810	2.260090e+01	1.694321e+05	1
91811	2.275777e+01	1.742049e+05	1
91812	2.275777e+01	1.780797e+05	0
91813	2.269747e+01	1.791281e+05	1
91814	2.258513e+01	1.766117e+05	1
91815	2.268392e+01	1.818974e+05	1
91816	2.286886e+01	1.801642e+05	1
91817	2.248355e+01	1.696000e+05	1
91818	2.297290e+01	1.825704e+05	1
91819	2.266407e+01	1.833458e+05	1
91820	2.258172e+01	1.728476e+05	1
91821	2.269325e+01	1.759853e+05	1
91822	2.261213e+01	1.780495e+05	1
91823	2.293981e+01	1.827380e+05	1
91824	2.290838e+01	1.789225e+05	1
91825	2.252684e+01	1.749043e+05	1
91826	2.286377e+01	1.732428e+05	1
91827	2.286377e+01	1.857166e+05	0
91828	2.286377e+01	1.652137e+05	0
91829	2.298055e+01	1.743322e+05	1
91830	2.272111e+01	1.799987e+05	1
91831	2.243467e+01	1.749252e+05	1
91832	2.228672e+01	1.748635e+05	1
91833	2.216737e+01	1.748166e+05	1
91834	2.231226e+01	1.744906e+05	1
91835	2.214372e+01	1.755702e+05	1
91836	2.253793e+01	1.794283e+05	1
91837	2.258552e+01	1.741111e+05	1
91838	2.263312e+01	1.775572e+05	1
91839	2.310485e+01	1.872025e+05	1
91840	2.266855e+01	1.712324e+05	1
91841	2.270044e+01	1.715672e+05	1
91842	2.260326e+01	1.663333e+05	1
91843	2.261313e+01	1.757920e+05	1
91844	2.261313e+01	1.787667e+05	0
91845	2.274731e+01	1.738250e+05	1
91846	2.294162e+01	1.747655e+05	1
91847	2.319223e+01	1.669903e+05	1
91848	2.332952e+01	1.768684e+05	1
91849	2.329547e+01	1.618898e+05	1
91850	2.329547e+01	1.737962e+05	0
91851	2.331827e+01	1.614205e+05	1
91852	2.331827e+01	1.724638e+05	0
91853	2.331827e+01	1.776690e+05	0
91854	2.329587e+01	1.678479e+05	1
91855	2.329587e+01	1.695547e+05	0
91856	2.324138e+01	1.621714e+05	1
91857	2.335594e+01	1.767923e+05	1
91858	2.343753e+01	1.714517e+05	1
91859	2.344099e+01	1.798477e+05	1
91860	2.344099e+01	1.743625e+05	0
91861	2.364687e+01	1.626513e+05	1
91862	2.366415e+01	1.697372e+05	1
91863	2.366415e+01	1.894685e+05	0
91864	2.366415e+01	1.751394e+05	0
91865	2.366415e+01	1.721365e+05	0
91866	2.366415e+01	1.704825e+05	0
91867	2.377066e+01	1.666667e+05	1
91868	2.377066e+01	1.746294e+05	0
91869	2.385512e+01	1.669766e+05	1
91870	2.400218e+01	1.716477e+05	1
91871	2.394818e+01	1.682557e+05	1
91872	2.419192e+01	1.731671e+05	1
91873	2.430660e+01	1.757349e+05	1
91874	2.431344e+01	1.756565e+05	1
91875	2.450764e+01	1.748995e+05	1
91876	2.444696e+01	1.787756e+05	1
91877	2.475188e+01	1.737681e+05	1
91878	2.472303e+01	1.665192e+05	1
91879	2.485999e+01	1.737708e+05	1
91880	2.485999e+01	1.737256e+05	0
91881	2.453979e+01	1.819512e+05	1
91882	2.467812e+01	1.793040e+05	1
91883	2.405569e+01	1.719034e+05	1
91884	2.367270e+01	1.681816e+05	1
91885	2.396172e+01	1.877464e+05	1
91886	2.414912e+01	1.772561e+05	1
91887	2.414912e+01	1.692355e+05	0
91888	2.396658e+01	1.743950e+05	1
91889	2.410972e+01	1.683593e+05	1
91890	2.386530e+01	1.747138e+05	1
91891	2.385776e+01	1.741917e+05	1
91892	2.395040e+01	1.806440e+05	1
91893	2.395040e+01	1.830730e+05	0
91894	2.388251e+01	1.718363e+05	1
91895	2.379242e+01	1.700976e+05	1
91896	2.378463e+01	1.657407e+05	1
91897	2.365229e+01	1.787285e+05	1
91898	2.386860e+01	1.817232e+05	1
91899	2.386860e+01	1.783604e+05	0
91900	2.392327e+01	1.703666e+05	1
91901	2.392327e+01	1.785873e+05	0
91902	2.417100e+01	1.719827e+05	1
91903	2.434700e+01	1.872439e+05	1
91904	2.463375e+01	1.735012e+05	1
91905	2.463375e+01	1.742736e+05	0
91906	2.457061e+01	1.654350e+05	1
91907	2.454621e+01	1.744078e+05	1
91908	2.422886e+01	1.766016e+05	1
91909	2.423189e+01	1.771407e+05	1
91910	2.434465e+01	1.733828e+05	1
91911	2.426628e+01	1.775430e+05	1
91912	2.380495e+01	1.759128e+05	1
91913	2.334164e+01	1.723614e+05	1
91914	2.343689e+01	1.702676e+05	1
91915	2.346919e+01	1.708297e+05	1
91916	2.339101e+01	1.785168e+05	1
91917	2.332182e+01	1.704662e+05	1
91918	2.316763e+01	1.727768e+05	1
91919	2.318557e+01	1.756368e+05	1
91920	2.316984e+01	1.669192e+05	1
91921	2.340921e+01	1.728429e+05	1
91922	2.382763e+01	1.639441e+05	1
91923	2.408262e+01	1.809626e+05	1
91924	2.476620e+01	1.811528e+05	1
91925	2.520485e+01	1.736962e+05	1
91926	2.498176e+01	1.804571e+05	1
91927	2.485104e+01	1.750608e+05	1
91928	2.506933e+01	1.757163e+05	1
91929	2.498154e+01	1.804840e+05	1
91930	2.553232e+01	1.733295e+05	1
91931	2.570265e+01	1.713998e+05	1
91932	2.570012e+01	1.785135e+05	1
91933	2.575112e+01	1.795599e+05	1
91934	2.638595e+01	1.765009e+05	1
91935	2.651714e+01	1.735292e+05	1
91936	2.651714e+01	1.749791e+05	0
91937	2.651714e+01	1.838756e+05	0
91938	2.651714e+01	1.861689e+05	0
91939	2.600474e+01	1.744591e+05	1
91940	2.600474e+01	1.748107e+05	0
91941	2.617933e+01	1.745002e+05	1
91942	2.644391e+01	1.705133e+05	1
91943	2.668704e+01	1.721488e+05	1
91944	2.690757e+01	1.799458e+05	1
91945	2.670038e+01	1.861685e+05	1
91946	2.670038e+01	1.748626e+05	0
91947	2.666289e+01	1.737796e+05	1
91948	2.674810e+01	1.742159e+05	1
91949	2.676906e+01	1.784779e+05	1
91950	2.676906e+01	1.752709e+05	0
91951	2.651665e+01	1.785072e+05	1
91952	2.668681e+01	1.721152e+05	1
91953	2.684209e+01	1.676263e+05	1
91954	2.684209e+01	1.749168e+05	0
91955	2.684209e+01	1.853226e+05	0
91956	2.695400e+01	1.665177e+05	1
91957	2.656137e+01	1.799116e+05	1
91958	2.707845e+01	1.721078e+05	1
91959	2.681925e+01	1.668386e+05	1
91960	2.681925e+01	1.860058e+05	0
91961	2.690947e+01	1.720536e+05	1
91962	2.694043e+01	1.757193e+05	1
91963	2.683066e+01	1.859195e+05	1
91964	2.683066e+01	1.803917e+05	0
91965	2.679814e+01	1.722672e+05	1
91966	2.679814e+01	1.714318e+05	0
91967	2.679814e+01	1.752010e+05	0
91968	2.715968e+01	1.719113e+05	1
91969	2.741323e+01	1.715524e+05	1
91970	2.769111e+01	1.723915e+05	1
91971	2.800764e+01	1.693250e+05	1
91972	2.804083e+01	1.715144e+05	1
91973	2.782324e+01	1.729526e+05	1
91974	2.776312e+01	1.772705e+05	1
91975	2.776312e+01	1.830418e+05	0
91976	2.822257e+01	1.747770e+05	1
91977	2.847804e+01	1.720643e+05	1
91978	2.847804e+01	1.773682e+05	0
91979	2.879726e+01	1.679103e+05	1
91980	2.879726e+01	1.767319e+05	0
91981	2.874221e+01	1.748078e+05	1
91982	2.880018e+01	1.751943e+05	1
91983	2.846173e+01	1.833123e+05	1
91984	2.820104e+01	1.733554e+05	1
91985	2.769602e+01	1.773691e+05	1
91986	2.742675e+01	1.666435e+05	1
91987	2.711201e+01	1.738414e+05	1
91988	2.710187e+01	1.798477e+05	1
91989	2.712868e+01	1.731076e+05	1
91990	2.744124e+01	1.794261e+05	1
91991	2.744124e+01	1.792413e+05	0
91992	2.796818e+01	1.819139e+05	1
91993	2.774967e+01	1.732592e+05	1
91994	2.749700e+01	1.838768e+05	1
91995	2.755179e+01	1.766299e+05	1
91996	2.792743e+01	1.758209e+05	1
91997	2.747627e+01	1.759778e+05	1
91998	2.718165e+01	1.675514e+05	1
91999	2.749579e+01	1.687499e+05	1
92000	2.785703e+01	1.661723e+05	1
92001	2.754104e+01	1.749239e+05	1
92002	2.754104e+01	1.775657e+05	0
92003	2.771988e+01	1.714307e+05	1
92004	2.738149e+01	1.747341e+05	1
92005	2.738149e+01	1.862928e+05	0
92006	2.724650e+01	1.666953e+05	1
92007	2.671976e+01	1.780203e+05	1
92008	2.670656e+01	1.722774e+05	1
92009	2.719419e+01	1.682329e+05	1
92010	2.683637e+01	1.681765e+05	1
92011	2.683637e+01	1.884023e+05	0
92012	2.664741e+01	1.695968e+05	1
92013	2.672178e+01	1.738598e+05	1
92014	2.704175e+01	1.782675e+05	1
92015	2.708612e+01	1.713297e+05	1
92016	2.663874e+01	1.715447e+05	1
92017	2.714144e+01	1.745035e+05	1
92018	2.687446e+01	1.736219e+05	1
92019	2.645450e+01	1.702220e+05	1
92020	2.623370e+01	1.748098e+05	1
92021	2.639237e+01	1.725228e+05	1
92022	2.658097e+01	1.720902e+05	1
92023	2.642385e+01	1.827649e+05	1
92024	2.633587e+01	1.767896e+05	1
92025	2.680562e+01	1.752328e+05	1
92026	2.682797e+01	1.771451e+05	1
92027	2.665601e+01	1.818918e+05	1
92028	2.732966e+01	1.778391e+05	1
92029	2.725438e+01	1.782195e+05	1
92030	2.724848e+01	1.712305e+05	1
92031	2.747583e+01	1.762320e+05	1
92032	2.767956e+01	1.809204e+05	1
92033	2.771843e+01	1.716889e+05	1
92034	2.748162e+01	1.817684e+05	1
92035	2.778194e+01	1.837407e+05	1
92036	2.787268e+01	1.752673e+05	1
92037	2.766396e+01	1.688924e+05	1
92038	2.745876e+01	1.744324e+05	1
92039	2.715887e+01	1.775874e+05	1
92040	2.729501e+01	1.862915e+05	1
92041	2.755660e+01	1.683993e+05	1
92042	2.745440e+01	1.875523e+05	1
92043	2.743248e+01	1.769169e+05	1
92044	2.712111e+01	1.820929e+05	1
92045	2.712111e+01	1.896818e+05	0
92046	2.712111e+01	1.764472e+05	0
92047	2.712111e+01	1.780070e+05	0
92048	2.712111e+01	1.856442e+05	0
92049	2.722116e+01	1.747795e+05	1
92050	2.743728e+01	1.793776e+05	1
92051	2.730650e+01	1.756529e+05	1
92052	2.730650e+01	1.827649e+05	0
92053	2.722017e+01	1.710637e+05	1
92054	2.701083e+01	1.783807e+05	1
92055	2.713402e+01	1.695320e+05	1
92056	2.713402e+01	1.853755e+05	0
92057	2.716192e+01	1.742558e+05	1
92058	2.715451e+01	1.763641e+05	1
92059	2.675135e+01	1.740307e+05	1
92060	2.675135e+01	1.917892e+05	0
92061	2.631541e+01	1.809352e+05	1
92062	2.677275e+01	1.696600e+05	1
92063	2.669814e+01	1.796925e+05	1
92064	2.642132e+01	1.754342e+05	1
92065	2.737796e+01	1.675915e+05	1
92066	2.697213e+01	1.802088e+05	1
92067	2.697213e+01	1.796959e+05	0
92068	2.647813e+01	1.804229e+05	1
92069	2.631564e+01	1.768153e+05	1
92070	2.622696e+01	1.675221e+05	1
92071	2.636669e+01	1.795225e+05	1
92072	2.644400e+01	1.757778e+05	1
92073	2.646508e+01	1.792380e+05	1
92074	2.670822e+01	1.731692e+05	1
92075	2.658271e+01	1.826357e+05	1
92076	2.659327e+01	1.755656e+05	1
